txn_id,txn_time_raw,property_code,outlet_name,guest_ref,net_amount_raw,tax_amount_raw,tip_amount_raw,payment_mode,items_count_raw,line_items_raw,source_file,ingested_at
T-299922,2026/02/21 11:50 GMT,SP01,Summit Cafe,,SAR 219.20,32.88,SAR8.40,Card,4,"[{""sku"": ""SKU004"", ""qty"": 1, ""price"": 52.58}, {""sku"": ""SKU166"", ""qty"": 3, ""price"": 113.57}, {""sku"": ""SKU058"", ""qty"": 2, ""price"": 5.77}, {""sku"": ""SKU084"", ""qty"": 3, ""price"": 42.65}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-740829,2026-03-19T13:20:03Z,SP01,Spa Lounge,NULL,446.66,SAR67.00,0,Card,2,"[{""sku"": ""SKU022"", ""qty"": 1, ""price"": 91.97}, {""sku"": ""SKU141"", ""qty"": 3, ""price"": 7.54}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-989204,13-03-2026 09:09 AM,SP01,Spa Lounge,,sar 897.49,134.62,0,cash,2,"[{""sku"": ""SKU166"", ""qty"": 3, ""price"": 63.02}, {""sku"": ""SKU083"", ""qty"": 2, ""price"": 86.89}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-061325,2026-03-01T14:50:02Z,SP01,Retail Store,G99557,SR 849.63,SR 127.44,SAR 30,Apple Pay,4,"[{""sku"": ""SKU158"", ""qty"": 3, ""price"": 40.64}, {""sku"": ""SKU013"", ""qty"": 1, ""price"": 12.63}, {""sku"": ""SKU122"", ""qty"": 1, ""price"": 23.91}, {""sku"": ""SKU089"", ""qty"": 2, ""price"": 70.02}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-298871,2026-02-04T19:00:26Z,soudah-01,Summit Cafe,g-97201,658.09,SAR 99,0.00,cash,NULL,"[{""sku"": ""SKU143"", ""qty"": 2, ""price"": 66.39}, {""sku"": ""SKU088"", ""qty"": 1, ""price"": 44.47}, {""sku"": ""SKU065"", ""qty"": 2, ""price"": 57.5}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-342980,2026-03-07T02:34:37Z,SOUDAH_1,Summit Cafe,,SR 436.31,65.45,0.00,Apple Pay,4,"[{""sku"": ""SKU107"", ""qty"": 2, ""price"": 63.79}, {""sku"": ""SKU101"", ""qty"": 2, ""price"": 46.34}, {""sku"": ""SKU170"", ""qty"": 1, ""price"": 6.91}, {""sku"": ""SKU123"", ""qty"": 1, ""price"": 58.1}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-064152,2026-03-21 03:29:19,SP01,Peak Restaurant,,762.57,114.39,33.38,cash,5,"[{""sku"": ""SKU017"", ""qty"": 1, ""price"": 53.15}, {""sku"": ""SKU017"", ""qty"": 2, ""price"": 22.74}, {""sku"": ""SKU045"", ""qty"": 2, ""price"": 115.48}, {""sku"": ""SKU141"", ""qty"": 1, ""price"": 47.0}, {""sku"": ""SKU027"", ""qty"": 2, ""price"": 9.45}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-901882,2026-02-28 13:51:07 +0530,SP01,Spa Lounge,NULL,sar123.20,SAR 18,,Card,3,"[{""sku"": ""SKU052"", ""qty"": 3, ""price"": 61.72}, {""sku"": ""SKU196"", ""qty"": 1, ""price"": 12.86}, {""sku"": ""SKU018"", ""qty"": 3, ""price"": 87.02}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-981766,2026/02/09 08:11,SP01,Peak Restaurant,g-91531,99.03,14.86,,Apple Pay,1,"[{""sku"": ""SKU132"", ""qty"": 1, ""price"": 51.65}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-846176,20-03-2026 12:30 AM,SP01,Summit Cafe,G98599,SAR396.15,59.42,,CARD,3,"[{""sku"": ""SKU052"", ""qty"": 3, ""price"": 86.67}, {""sku"": ""SKU072"", ""qty"": 1, ""price"": 5.8}, {""sku"": ""SKU028"", ""qty"": 1, ""price"": 5.09}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-474827,14-03-2026 08:57 AM,SP01,Summit Cafe,NA,SAR 660.72,VAT: 99.11,0.00,cash,5,"[{""sku"": ""SKU033"", ""qty"": 2, ""price"": 30.04}, {""sku"": ""SKU132"", ""qty"": 1, ""price"": 87.6}, {""sku"": ""SKU037"", ""qty"": 2, ""price"": 109.3}, {""sku"": ""SKU119"", ""qty"": 3, ""price"": 28.71}, {""sku"": ""SKU099"", ""qty"": 2, ""price"": 97.79}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-861874,2026-03-04 10:34:12,soudah-01,Spa Lounge,NULL,sar 603.18,90.48,,Card,1,"[{""sku"": ""SKU162"", ""qty"": 2, ""price"": 60.99}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-036066,2026-03-07 23:14:15,SP01,Spa Lounge,g-29749,SAR 111,sar16.65,40.53,Card,3,"[{""sku"": ""SKU161"", ""qty"": 1, ""price"": 19.82}, {""sku"": ""SKU119"", ""qty"": 3, ""price"": 91.55}, {""sku"": ""SKU094"", ""qty"": 2, ""price"": 116.56}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-833369,2026/03/29 18:55,SOUDAH_1,Summit Cafe,g-70384,872.02,130.80,SAR34.07,Card,,"[{""sku"": ""SKU074"", ""qty"": 1, ""price"": 96.49}, {""sku"": ""SKU141"", ""qty"": 3, ""price"": 108.5}, {""sku"": ""SKU045"", ""qty"": 3, ""price"": 52.78}, {""sku"": ""SKU028"", ""qty"": 1, ""price"": 60.23}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-462811,2026/03/30 17:24,SP01,Retail Store,g-71164,SAR 324.11,48.62,15.10,CARD,1,"[{""sku"": ""SKU184"", ""qty"": 3, ""price"": 88.33}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-664011,2026-02-02T03:22:26Z,SP01,Retail Store, G-06401 ,SR76.82,SAR 12,SR 35.20,cash,3,"[{""sku"": ""SKU142"", ""qty"": 2, ""price"": 100.34}, {""sku"": ""SKU044"", ""qty"": 2, ""price"": 106.05}, {""sku"": ""SKU135"", ""qty"": 1, ""price"": 34.27}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-111578,2026/03/31 06:46,SP01,summit café,G-36614,SAR 159,23.81,SAR 15.32,cash,4,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-212280,30-03-2026 02:01 PM,SP01,Peak Restaurant,G88406,499.25,74.89,0.00,Card,1,"[{""sku"": ""SKU094"", ""qty"": 1, ""price"": 64.48}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-840623,2026-02-03T03:00:00Z,SP-01,Spa Lounge,NA,884.31,SAR132.65,0,CARD,4,"[{""sku"": ""SKU003"", ""qty"": 3, ""price"": 38.59}, {""sku"": ""SKU105"", ""qty"": 2, ""price"": 39.74}, {""sku"": ""SKU001"", ""qty"": 2, ""price"": 71.17}, {""sku"": ""SKU088"", ""qty"": 3, ""price"": 11.78}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-742183,12-02-2026 08:36 AM,soudah-01,Summit Cafe,G64035,216.27,32.44,0,Apple Pay,5,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-830163,11-02-2026 06:29 PM,soudah-01,Summit Cafe,NULL,SAR 888,SAR133.14,SAR 11.30,CARD,4,"[{""sku"": ""SKU141"", ""qty"": 1, ""price"": 109.1}, {""sku"": ""SKU017"", ""qty"": 3, ""price"": 25.96}, {""sku"": ""SKU086"", ""qty"": 1, ""price"": 105.93}, {""sku"": ""SKU192"", ""qty"": 1, ""price"": 60.13}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-374492,03-03-2026 06:34 AM,SP01,Peak Restaurant,NULL,SAR 826,S.A.R123.97,4.98,Card,5,"[{""sku"": ""SKU153"", ""qty"": 1, ""price"": 61.03}, {""sku"": ""SKU106"", ""qty"": 3, ""price"": 66.44}, {""sku"": ""SKU091"", ""qty"": 1, ""price"": 86.27}, {""sku"": ""SKU147"", ""qty"": 2, ""price"": 73.89}, {""sku"": ""SKU109"", ""qty"": 1, ""price"": 17.49}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-283222,2026-03-14 12:38:47,SOUDAH_1,Summit Cafe,NA,327.04,SAR 49.06,SAR 23,Apple Pay,4,"[{""sku"": ""SKU035"", ""qty"": 2, ""price"": 31.52}, {""sku"": ""SKU054"", ""qty"": 2, ""price"": 88.5}, {""sku"": ""SKU167"", ""qty"": 3, ""price"": 57.53}, {""sku"": ""SKU170"", ""qty"": 2, ""price"": 55.27}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-060024,2026-02-15 23:24:54,SP01,Peak Restaurant,G-76660,SAR 893,SAR 134,7.65,cash,3,"[{""sku"": ""SKU126"", ""qty"": 2, ""price"": 39.69}, {""sku"": ""SKU112"", ""qty"": 2, ""price"": 42.42}, {""sku"": ""SKU035"", ""qty"": 3, ""price"": 45.52}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-928212,2026-02-22 12:09:11,SP01,summit café,g-39036,51.47,VAT: 7.72,0.00,Card,5,"[{""sku"": ""SKU098"", ""qty"": 3, ""price"": 85.88}, {""sku"": ""SKU082"", ""qty"": 2, ""price"": 9.4}, {""sku"": ""SKU043"", ""qty"": 2, ""price"": 26.29}, {""sku"": ""SKU053"", ""qty"": 1, ""price"": 94.59}, {""sku"": ""SKU178"", ""qty"": 1, ""price"": 61.97}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-656179,2026/02/14 20:31,soudah-01,Retail Store, G-52243 ,sar737.91,110.69,sar12.46,Card,2,"[{""sku"": ""SKU100"", ""qty"": 2, ""price"": 68.1}, {""sku"": ""SKU068"", ""qty"": 2, ""price"": 56.76}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-906675,2026-02-07 18:43:40,soudah-01,Peak Restaurant,G-78379,VAT: 334.15,SR50.12,,cash,4,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-853204,2026-02-27 21:33:50 +0530,SP-01,summit café,NULL,708.39,106.26,0,Apple Pay,1,"[{""sku"": ""SKU175"", ""qty"": 3, ""price"": 30.38}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-322302,14-03-2026 11:52 PM,SOUDAH_1,summit café,G-29475,SAR 365.41,SAR 55,,CARD,1,"[{""sku"": ""SKU029"", ""qty"": 3, ""price"": 69.07}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-011846,2026/03/01 06:15,SOUDAH_1,Summit Cafe,NULL,VAT: 31.67,SAR 5,sar23.56,CARD,one,"[{""sku"": ""SKU197"", ""qty"": 3, ""price"": 39.64}, {""sku"": ""SKU140"", ""qty"": 1, ""price"": 114.19}, {""sku"": ""SKU193"", ""qty"": 3, ""price"": 62.77}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-922384,2026-03-22T10:41:41Z,SP01,Peak Restaurant,NA,536.35,VAT: 80.45,0.00,Card,4,"[{""sku"": ""SKU005"", ""qty"": 1, ""price"": 69.19}, {""sku"": ""SKU156"", ""qty"": 1, ""price"": 97.16}, {""sku"": ""SKU055"", ""qty"": 2, ""price"": 29.56}, {""sku"": ""SKU027"", ""qty"": 2, ""price"": 105.12}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-506962,2026-02-27 07:27:46,SP-01,Spa Lounge,NULL,VAT: sar 462.04,sar 69.31,0.00,cash,3,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-566039,2026-03-06T15:44:30Z,soudah-01,Summit Cafe,,SAR133.81,20.07,0,Card,2,"[{""sku"": ""SKU102"", ""qty"": 1, ""price"": 20.46}, {""sku"": ""SKU108"", ""qty"": 3, ""price"": 36.62}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-825054,2026-02-21 05:09:51 +0530,SOUDAH_1,Peak Restaurant,g-47254,VAT: SAR 266,39.96,SAR 24,cash,4,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-697908,05-03-2026 08:09 PM,SP-01,summit café,G-01227,SAR 741,S.A.R 111.16,0.00,cash,two,"[{""sku"": ""SKU106"", ""qty"": 3, ""price"": 84.05}, {""sku"": ""SKU135"", ""qty"": 2, ""price"": 34.25}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-605242,2026-03-29T01:11:37Z,SP01,Retail Store,G-51103,SAR754.20,113.13,SAR 4.43,Apple Pay,5,"[{""sku"": ""SKU188"", ""qty"": 1, ""price"": 85.3}, {""sku"": ""SKU197"", ""qty"": 3, ""price"": 43.93}, {""sku"": ""SKU167"", ""qty"": 3, ""price"": 26.46}, {""sku"": ""SKU073"", ""qty"": 3, ""price"": 66.81}, {""sku"": ""SKU003"", ""qty"": 2, ""price"": 115.36}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-917018,14-02-2026 06:04 PM,SP01,Peak Restaurant,G-87675,SAR307.79,SAR46.17,VAT: SAR48.74,Card,2,"[{""sku"": ""SKU011"", ""qty"": 2, ""price"": 11.33}, {""sku"": ""SKU030"", ""qty"": 1, ""price"": 45.66}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-015227,2026-03-07 19:13:36,SP01,Spa Lounge,NA,SAR 597,89.51,SAR11.75,CARD,3,"[{""sku"": ""SKU161"", ""qty"": 2, ""price"": 106.11}, {""sku"": ""SKU179"", ""qty"": 1, ""price"": 57.98}, {""sku"": ""SKU052"", ""qty"": 2, ""price"": 21.55}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-643899,2026/02/17 19:24,SP01,Summit Cafe,g-54597,VAT: 455.16,68.27,0,CARD,4,"[{""sku"": ""SKU093"", ""qty"": 3, ""price"": 82.37}, {""sku"": ""SKU109"", ""qty"": 1, ""price"": 69.78}, {""sku"": ""SKU183"", ""qty"": 1, ""price"": 111.54}, {""sku"": ""SKU034"", ""qty"": 3, ""price"": 62.34}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-575801,2026/02/11 22:43,SP01,Peak Restaurant,g-64939,SAR110.55,SAR16.58,0.00,Card,5,"[{""sku"": ""SKU132"", ""qty"": 1, ""price"": 89.63}, {""sku"": ""SKU037"", ""qty"": 3, ""price"": 9.26}, {""sku"": ""SKU029"", ""qty"": 1, ""price"": 35.73}, {""sku"": ""SKU047"", ""qty"": 3, ""price"": 50.03}, {""sku"": ""SKU093"", ""qty"": 1, ""price"": 57.8}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-124546,04-02-2026 03:45 PM,soudah-01,Summit Cafe,NULL,106.03,SAR15.90,17.67,CARD,4,"[{""sku"": ""SKU149"", ""qty"": 3, ""price"": 34.21}, {""sku"": ""SKU105"", ""qty"": 2, ""price"": 12.74}, {""sku"": ""SKU179"", ""qty"": 2, ""price"": 77.73}, {""sku"": ""SKU151"", ""qty"": 3, ""price"": 38.22}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-371129,2026-03-15T17:03:24Z,soudah-01,Retail Store,g-36424,VAT: SAR 202,30.26,SAR14.08,Card,5,"[{""sku"": ""SKU030"", ""qty"": 2, ""price"": 27.45}, {""sku"": ""SKU002"", ""qty"": 3, ""price"": 16.56}, {""sku"": ""SKU183"", ""qty"": 1, ""price"": 91.33}, {""sku"": ""SKU124"", ""qty"": 2, ""price"": 90.87}, {""sku"": ""SKU013"", ""qty"": 1, ""price"": 50.67}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-072711,30-03-2026 09:13 AM,SP-01,Spa Lounge,NA,132.71,SR19.91,,Apple Pay,4,"[{""sku"": ""SKU110"", ""qty"": 3, ""price"": 87.24}, {""sku"": ""SKU040"", ""qty"": 3, ""price"": 39.27}, {""sku"": ""SKU163"", ""qty"": 2, ""price"": 89.77}, {""sku"": ""SKU029"", ""qty"": 2, ""price"": 13.38}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-465548,2026-03-03T07:49:04Z,soudah-01,Retail Store,NA,SAR279.45,41.92,,CARD,NULL,"[{""sku"": ""SKU189"", ""qty"": 1, ""price"": 66.82}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-326020,2026-03-18 13:17:27,SP01,summit café,G-64646,701.61,sar 105.24,0.00,CARD,1,"[{""sku"": ""SKU117"", ""qty"": 2, ""price"": 105.13}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-530204,15-02-2026 05:47 PM,SP-01,Peak Restaurant,g-06467,SAR 471,SAR 71,0.00,cash,three,"[{""sku"": ""SKU175"", ""qty"": 2, ""price"": 105.15}, {""sku"": ""SKU170"", ""qty"": 2, ""price"": 25.1}, {""sku"": ""SKU147"", ""qty"": 3, ""price"": 99.75}, {""sku"": ""SKU151"", ""qty"": 2, ""price"": 106.99}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-354940,14-03-2026 08:35 AM GMT,SOUDAH_1,Peak Restaurant,NA,577.69,86.65,0,cash,5,"[{""sku"": ""SKU153"", ""qty"": 1, ""price"": 42.58}, {""sku"": ""SKU147"", ""qty"": 3, ""price"": 60.71}, {""sku"": ""SKU003"", ""qty"": 2, ""price"": 5.78}, {""sku"": ""SKU078"", ""qty"": 1, ""price"": 92.78}, {""sku"": ""SKU093"", ""qty"": 1, ""price"": 24.65}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-509474,2026-02-12 22:53:28,SP01,Spa Lounge,,656.20,SAR 98,,CARD,3,"[{""sku"": ""SKU190"", ""qty"": 3, ""price"": 88.81}, {""sku"": ""SKU181"", ""qty"": 3, ""price"": 51.8}, {""sku"": ""SKU121"", ""qty"": 2, ""price"": 10.8}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-330438,2026/02/13 03:15 +0530,SP01,Spa Lounge,NA,13.69,S.A.R2.05,SAR 21,cash,1,"[{""sku"": ""SKU171"", ""qty"": 1, ""price"": 67.32}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-644765,2026-02-27T23:22:17Z,SP01,Summit Cafe,G77656,178.28,26.74,VAT: 43.19,CARD,5,"[{""sku"": ""SKU158"", ""qty"": 2, ""price"": 37.34}, {""sku"": ""SKU075"", ""qty"": 3, ""price"": 50.02}, {""sku"": ""SKU197"", ""qty"": 3, ""price"": 24.18}, {""sku"": ""SKU116"", ""qty"": 1, ""price"": 55.72}, {""sku"": ""SKU002"", ""qty"": 1, ""price"": 7.31}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-734573,2026/02/24 12:30,soudah-01,Peak Restaurant,,sar88.78,sar13.32,SAR 3,cash,three,"[{""sku"": ""SKU130"", ""qty"": 2, ""price"": 25.92}, {""sku"": ""SKU122"", ""qty"": 3, ""price"": 70.61}, {""sku"": ""SKU197"", ""qty"": 2, ""price"": 90.48}, {""sku"": ""SKU074"", ""qty"": 3, ""price"": 103.31}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-656022,2026/03/02 15:36,SP01,Summit Cafe,G-49926,SAR 255.60,SAR 38,,Card,4,"[{""sku"": ""SKU195"", ""qty"": 1, ""price"": 103.59}, {""sku"": ""SKU030"", ""qty"": 1, ""price"": 37.59}, {""sku"": ""SKU021"", ""qty"": 2, ""price"": 10.77}, {""sku"": ""SKU070"", ""qty"": 3, ""price"": 71.34}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-961673,2026/02/03 22:58,SP-01,Summit Cafe,NULL,776.75,116.51,0,CARD,3,"[{""sku"": ""SKU084"", ""qty"": 2, ""price"": 21.42}, {""sku"": ""SKU052"", ""qty"": 2, ""price"": 112.9}, {""sku"": ""SKU035"", ""qty"": 2, ""price"": 28.68}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-045852,2026-03-01 01:12:11,SP01,Summit Cafe,,SAR648.42,SAR97.26,SAR 32.65,Apple Pay,4,"[{""sku"": ""SKU197"", ""qty"": 1, ""price"": 111.41}, {""sku"": ""SKU024"", ""qty"": 3, ""price"": 117.91}, {""sku"": ""SKU098"", ""qty"": 1, ""price"": 43.73}, {""sku"": ""SKU006"", ""qty"": 2, ""price"": 19.09}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-100081,2026-03-19T07:06:39Z,SP-01,Spa Lounge,,sar 623.06,93.46,,Apple Pay,4,"[{""sku"": ""SKU197"", ""qty"": 3, ""price"": 33.23}, {""sku"": ""SKU007"", ""qty"": 2, ""price"": 86.68}, {""sku"": ""SKU026"", ""qty"": 3, ""price"": 58.05}, {""sku"": ""SKU063"", ""qty"": 2, ""price"": 75.78}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-858901,2026-02-06T01:33:25Z,SP01,Summit Cafe, G-19969 ,SAR 490,73.49,0.00,cash,3,"[{""sku"": ""SKU076"", ""qty"": 1, ""price"": 102.51}, {""sku"": ""SKU175"", ""qty"": 3, ""price"": 33.94}, {""sku"": ""SKU038"", ""qty"": 3, ""price"": 27.21}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-874342,2026-03-15 23:16:32,SOUDAH_1,Peak Restaurant,,SR445.00,66.75,0,Apple Pay,2,"[{""sku"": ""SKU087"", ""qty"": 3, ""price"": 91.8}, {""sku"": ""SKU113"", ""qty"": 1, ""price"": 118.95}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-609191,2026-03-18T20:10:42Z,SP01,Summit Cafe,NULL,SAR117.10,17.56,SAR44.33,cash,5,"[{""sku"": ""SKU165"", ""qty"": 3, ""price"": 28.46}, {""sku"": ""SKU136"", ""qty"": 1, ""price"": 40.69}, {""sku"": ""SKU070"", ""qty"": 1, ""price"": 99.5}, {""sku"": ""SKU167"", ""qty"": 2, ""price"": 32.76}, {""sku"": ""SKU161"", ""qty"": 3, ""price"": 7.29}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-740102,2026/02/27 01:08 +0000,SP01,Peak Restaurant,G-54010,425.66,SAR 63.85,SAR41.31,CARD,1,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-153466,2026-02-17 09:59:08,SP01,Peak Restaurant, G-64668 ,SAR104.45,SAR 15.67,,Card,5,"[{""sku"": ""SKU146"", ""qty"": 3, ""price"": 9.02}, {""sku"": ""SKU134"", ""qty"": 2, ""price"": 74.19}, {""sku"": ""SKU127"", ""qty"": 1, ""price"": 16.04}, {""sku"": ""SKU081"", ""qty"": 3, ""price"": 75.91}, {""sku"": ""SKU170"", ""qty"": 3, ""price"": 20.34}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-534573,26-02-2026 02:39 AM,SP01,Summit Cafe,,882.08,SAR 132.31,0,cash,1,"[{""sku"": ""SKU143"", ""qty"": 3, ""price"": 70.83}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-275020,2026-02-05T02:29:24Z,SP01,Retail Store, G-87930 ,SAR51.67,SAR7.75,0.00,Apple Pay,three,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-044551,2026/02/15 03:54,SP01,Summit Cafe,NA,774.40,SAR 116,0,Apple Pay,5,"[{""sku"": ""SKU123"", ""qty"": 3, ""price"": 6.73}, {""sku"": ""SKU132"", ""qty"": 2, ""price"": 35.88}, {""sku"": ""SKU008"", ""qty"": 1, ""price"": 6.03}, {""sku"": ""SKU111"", ""qty"": 3, ""price"": 32.55}, {""sku"": ""SKU180"", ""qty"": 2, ""price"": 86.8}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-296802,2026-02-18T14:50:15Z,SP01,Retail Store,,236.94,SAR 36,,cash,3,"[{""sku"": ""SKU117"", ""qty"": 1, ""price"": 48.38}, {""sku"": ""SKU094"", ""qty"": 1, ""price"": 38.89}, {""sku"": ""SKU122"", ""qty"": 3, ""price"": 22.24}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-879894,28-02-2026 02:09 AM,soudah-01,Peak Restaurant,,854.25,VAT: sar128.14,9.53,Apple Pay,5,"[{""sku"": ""SKU152"", ""qty"": 2, ""price"": 56.42}, {""sku"": ""SKU031"", ""qty"": 2, ""price"": 83.07}, {""sku"": ""SKU007"", ""qty"": 2, ""price"": 112.4}, {""sku"": ""SKU080"", ""qty"": 3, ""price"": 71.6}, {""sku"": ""SKU144"", ""qty"": 1, ""price"": 110.8}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-075018,12-03-2026 04:00 PM GMT,SP-01,Summit Cafe,,SAR 835,125.29,0,cash,1,"[{""sku"": ""SKU071"", ""qty"": 1, ""price"": 66.96}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-720591,2026-02-25T06:26:56Z,SP01,Retail Store,,SAR 143,VAT: SAR21.38,,Card,4,"[{""sku"": ""SKU175"", ""qty"": 2, ""price"": 6.0}, {""sku"": ""SKU029"", ""qty"": 3, ""price"": 27.11}, {""sku"": ""SKU002"", ""qty"": 3, ""price"": 31.64}, {""sku"": ""SKU083"", ""qty"": 1, ""price"": 81.9}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-346349,2026-02-22T08:43:50Z,soudah-01,summit café,NULL,SR468.72,SAR 70,,Apple Pay,3,"[{""sku"": ""SKU081"", ""qty"": 3, ""price"": 8.78}, {""sku"": ""SKU160"", ""qty"": 3, ""price"": 109.64}, {""sku"": ""SKU166"", ""qty"": 1, ""price"": 17.0}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-840912,2026-03-15T21:14:19Z,SP01,Retail Store,G-00344,SAR 582,SAR 87,VAT: 2.47,Card,3,"[{""sku"": ""SKU017"", ""qty"": 3, ""price"": 97.64}, {""sku"": ""SKU029"", ""qty"": 2, ""price"": 105.03}, {""sku"": ""SKU122"", ""qty"": 3, ""price"": 80.26}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-422374,2026/02/14 01:03,SP01,Peak Restaurant,G-92942,613.61,S.A.R 92.04,,cash,5,"[{""sku"": ""SKU067"", ""qty"": 1, ""price"": 69.78}, {""sku"": ""SKU181"", ""qty"": 2, ""price"": 64.37}, {""sku"": ""SKU017"", ""qty"": 1, ""price"": 15.62}, {""sku"": ""SKU155"", ""qty"": 2, ""price"": 28.73}, {""sku"": ""SKU011"", ""qty"": 1, ""price"": 38.95}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-981618,2026-03-08T02:58:37Z,SP-01,Retail Store,,SAR177.94,26.69,0,Apple Pay,3,"[{""sku"": ""SKU165"", ""qty"": 3, ""price"": 89.06}, {""sku"": ""SKU130"", ""qty"": 2, ""price"": 53.8}, {""sku"": ""SKU109"", ""qty"": 1, ""price"": 44.49}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-358225,21-02-2026 06:18 PM,SP01,Summit Cafe,G86784,809.53,SAR121.43,0.00,CARD,5,"[{""sku"": ""SKU154"", ""qty"": 2, ""price"": 109.17}, {""sku"": ""SKU065"", ""qty"": 1, ""price"": 76.61}, {""sku"": ""SKU185"", ""qty"": 3, ""price"": 112.97}, {""sku"": ""SKU074"", ""qty"": 1, ""price"": 37.83}, {""sku"": ""SKU025"", ""qty"": 2, ""price"": 87.44}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-648805,12-02-2026 02:59 PM,SP01,Summit Cafe,,399.52,SAR 60,,cash,4,"[{""sku"": ""SKU102"", ""qty"": 3, ""price"": 74.81}, {""sku"": ""SKU059"", ""qty"": 1, ""price"": 118.05}, {""sku"": ""SKU030"", ""qty"": 3, ""price"": 40.27}, {""sku"": ""SKU165"", ""qty"": 3, ""price"": 6.77}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
