booking_id,guest_ref,property_code,room_code,rateplan_code,channel,booking_status,checkin_date_raw,checkout_date_raw,booked_at_raw,currency,total_amount_raw,discount_raw,tax_raw,adults_raw,children_raw,special_requests,cancellation_reason,source_file,ingested_at
BK-300650,G48077,SP01,79,FLEX,Direct,CANCELLED,Apr 07 2026,13/04/26,2026/01/23 21:36,SAR,"8,898.97",0%,SAR1160.73,,2,Allergy: nuts,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-140178,g-22058,SP01,DLX-103, flex ,Direct,CANCELLED,30-01-2026,2026-02-05,2026-01-18 22:30:00,SAR,"VAT: 13,308.66",0.00,1735.91,3,0,Allergy: nuts,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-503875,G-50739,SP01, DLX-27 ,ADV,OTA - Booking,CONFIRMED,"May 06, 2026","May 08, 2026",2026-02-17 01:16:00,SAR,VAT: SAR2827.89,0%,SAR 369,2,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-428242, G-21542 ,SP01,172,FLEX,OTA - Booking,CONFIRMED,"April 23, 2026","April 24, 2026",2026-01-30T19:28:00Z,SAR,SAR 2287,9%,VAT: 298.27,2,2,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-607989,G30236,SP01,VIL118,ADV,Expedia,CONFIRMED,"June 14, 2026",18/06/26,05-04-2026 06:35 PM,SAR,SAR 6449,14%,SAR 841.18,4,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-647866,g-57563,SP01, DLX-212 ,FLEX,OTA - Booking,CONFIRMED,2026-04-07,11-04-2026,2026-01-13T13:11:00Z,SAR,SAR 9743,0%,1270.84,1,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-003243, G-95266 ,SP01,DLX-86, flex ,Direct,CANCELLED,28-05-2026,May 29 2026,2026/03/18 02:35,SR,VAT: SAR 2383,0%,VAT: SR310.85,1,1,Extra pillows,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-372818, G-73001 ,SOUDAH_1,VIL59,ADV,Direct,CANCEL,2026-06-06,11/06/26,2026-03-15 09:59:00,SAR,7474.06,0.00,974.88,3,0,,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-728727,G-91579,SP01, DLX-37 ,FLEX,Direct,CONFIRMED,04-05-2026,"May 05, 2026",2026-04-01 12:54:00,SAR,SAR 2167,0.00,282.63,two,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-092218,g-19311,SOUDAH_1,STE91,FLEX,Travel Agent,cnf,"May 02, 2026",04-05-2026,2026-04-02 00:50:00,SAR,SAR1980.14,0.00,SAR 258.28,4,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-574239,g-60691,SP01, DLX-161 ,FLEX,OTA - Booking,CONFIRMED,13-06-2026,"June 14, 2026",2026-04-10 19:32:00,SAR,"SAR 1,082.65",0%,141.22,4,3,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-393294,G-28643,SP01,STE86,FLEX,Direct,CONFIRMED,11/03/26,17/03/26,2026/01/07 01:38,SR,6638.26,6%,SAR 866,1,0,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK856109,g-08077,SP01, STE-89 ,FLEX,OTA - Booking,CONFIRMED,Jun 15 2026,"June 22, 2026",2026-04-30 02:34:00,SAR,"13,689.22",,SAR 1786,two,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-490645,G60286,SP-01,39,FLEX,OTA - Booking,CONFIRMED,May 03 2026,"May 04, 2026",2026-04-24 19:39:00,SAR,"SAR 1,871.47",0.00,244.11,2,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-009692,G-48759,SP01,DLX-208,ADV,booking.com,CONFIRMED,2026-05-08,13-05-2026,2026-04-16 17:18:00,SAR,7995.43,0%,"1,042.88",2,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-810930 ,G-43896,SP01,61, flex ,Direct,CANCELLED,03-04-2026,"April 10, 2026",26-01-2026 09:30 PM,sar,SAR 7369,0.00,SAR 961,4,0,High floor,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-759664,G60514,SP01,STE109,ADV,Direct,CONFIRMED,21-02-2026,24-02-2026,17-02-2026 10:44 AM,SR,"SR 4,137.59",0.00,539.69,4,3,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-794395,G-50873,soudah-01, DLX-137 ,FLEX,Direct,CONFIRMED,Jan 28 2026,"January 30, 2026",2026-01-26T00:46:00Z,sar,"2,261.02",0%,VAT: sar 294.92,1,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-870606 ,G-01374,SP01, STE-141 ,ADV,OTA - Booking,CANCELLED,"February 07, 2026",2026-02-12,2026/01/21 04:14,SR,"9,147.54",0.00,SR1193.16,1,0,Extra pillows,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-956141,G-70484,SP01,DLX47,FLEX,OTA - Booking,CONFIRMED,Jul 10 2026,"July 17, 2026",2026-04-26T12:59:00Z,sar,sar16695.16,0%,2177.63,2,3,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-222428 , G-66594 ,SOUDAH_1, STE-162 ,FLEX,Travel Agent,CONFIRMED,"May 29, 2026",01/06/26,15-03-2026 11:28 PM,SR,"SR 5,923.49",,772.63,3,0,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK744643,G-58977,SP01, DLX-124 ,FLEX,Direct,CONFIRMED,2026-02-11,17/02/26,2026-01-19 02:12:00,S.A.R,"S.A.R 14,078.88",0%,SAR 1836,3,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-677126,G81008,soudah-01,60,FLEX,Direct,CONFIRMED,2026-06-30,2026-07-03,2026-04-24 16:00:00,SAR,VAT: SAR6770.37,0%,883.09,1,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-348233,g-52358,SP01,STE191,FLEX,OTA - Booking,CONFIRMED,14-05-2026,2026-05-18,2026-02-20T15:28:00Z,SAR,"SAR 8,725.16",0.00,SAR1138.06,3,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-587632,G-46904,soudah-01,DLX-181,FLEX,OTA - Booking,CANCEL,Apr 06 2026,2026-04-09,2026-03-30T03:24:00Z,SAR,SAR 3221,0.00,SAR 420,four,1,Allergy: nuts,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-643742 ,G-78861,SP01,174,FLEX,Travel Agent,CONFIRMED,2026-02-19,26/02/26,2026-02-09 09:15:00,SAR,"11,524.58",2247.31,"SAR 1,503.21",2,three,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-777599,G-45700,SP01, DLX-127 ,FLEX2026,Direct,CANCELLED,15/04/26,"April 18, 2026",2026-01-26 07:48:00,SR,SAR 2942,NULL,SR 383.74,4,1,Allergy: nuts,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-860952, G-93284 ,SOUDAH_1, STE-71 ,FLEX,Direct,CONFIRMED,"April 06, 2026",09-04-2026,2026/01/29 12:49,sar,"4,076.51",0.00,SAR 532,1,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK707354,G57744,SP01,STE-123,FLEX,Direct,CONFIRMED,"June 26, 2026",01-07-2026,2026/04/27 00:54,SAR,SAR 9231,0%,"1,204.09",2,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK241437,G43875,SP-01,DLX184,FLEX,Corporate,CONFIRMED,Jun 01 2026,Jun 06 2026,2026-04-30T15:59:00Z,SAR,"3,448.32",0%,SAR449.78,3,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-964778,G-01971,soudah-01, VIL-77 ,FLEX,Expedia,CONFIRMED,May 08 2026,May 13 2026,2026-04-07T11:49:00Z,SAR,SAR 6268,0%,VAT: SAR 817.57,4,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-525939,g-34355,SP01,DLX-50,FLEX,OTA - Booking,cnf,24/04/26,2026-04-25,2026-02-07 22:49:00,SAR,SAR935.18,0.00,SAR 122,three,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-277870,G85218,SOUDAH_1,DLX78,FLEX2026,Direct,HOLD,"March 28, 2026",30/03/26,12-03-2026 09:38 PM,SAR,SAR2639.20,NA,SAR344.24,3,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-336566,g-44555,SOUDAH_1,133,ADV,Travel Agent,CONFIRMED,"May 09, 2026",2026-05-12,2026/03/19 03:44,SAR,VAT: SAR1703.16,0%,SAR222.15,NULL,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-854552,G13124,SP-01, STE-215 ,ADV,Direct,CONFIRMED,May 22 2026,24-05-2026,2026-04-02T11:23:00Z,SR,"VAT: 4,534.78",0%,SR591.49,2,2,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-673545,G-43251,SP01, VIL-207 , flex ,Corporate,CONFIRMED,07-06-2026,2026-06-14,28-03-2026 04:32 AM,sar,SAR 8610,1111.88,SAR 1123,3,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-001456,g-63925,SP-01, DLX-148 ,ADV,Direct,CONFIRMED,2026-04-16,18-04-2026,2026-03-21T13:34:00Z,SAR,SAR 3914,13%,510.54,one,3,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-624542,G-22474,soudah-01,STE-123,FLEX,Direct,cnf,27/05/26,30-05-2026,2026/03/29 02:22,sar,VAT: sar3211.23,0%,VAT: 418.86,1,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-348545,g-97065,SP01,STE37,ADV,OTA - Booking,CANCELLED,07/04/26,2026-04-08,2026/02/20 13:29,SAR,"VAT: 2,480.20",0%,323.50,2,NULL,Late check-in,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-669079, G-36928 ,soudah-01,DLX124,FLEX,Direct,CONFIRMED,Jul 07 2026,12/07/26,2026/04/19 12:37,SAR,SAR 5980,0.00,VAT: SAR780.02,2,0,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-190440,G-18615,SOUDAH_1,DLX106,FLEX,Direct,CANCELLED,11/03/26,14/03/26,2026-01-21T19:56:00Z,SAR,SAR4199.15,0%,547.72,1,2,Extra pillows,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-254855,G-33495,SP01,55, flex ,OTA - Booking,CONFIRMED,2026-03-04,"March 05, 2026",07-02-2026 04:26 AM,SAR,SAR1411.07,0%,VAT: SAR184.05,1,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-725955,g-14340,SP01,157, flex ,Travel Agent,CANCELLED,Jun 23 2026,30-06-2026,2026/04/05 02:53,SAR,"SAR 14,122.51",0.00,"SAR 1,842.07",1,0,High floor,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-612129, G-50644 ,SP-01,125,FLEX,Direct,CANCELLED,09/02/26,10/02/26,2026-01-25T01:21:00Z,SAR,SAR498.42,90.12,SAR65.01,4,3,High floor,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-304378,G-25691,SP01,DLX3,FLEX,Expedia,cnf,20/02/26,26/02/26,2026/01/28 01:24,sar,3229.02,20%,421.18,1,1,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-566345,G67120,SP-01,STE-126,FLEX,Corporate,CONFIRMED,2026-02-19,25/02/26,2026-02-11T04:49:00Z,SAR,SAR 3535,NA,SAR461.03,4,3,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK656135,G-34025,soudah-01,VIL204,ADV,Travel Agent,cnf,03/04/26,06/04/26,07-03-2026 08:31 PM +0000,SAR,"6,956.26",0.00,VAT: 907.34,1,0,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK814396,G-44482,SOUDAH_1, DLX-172 ,FLEX2026,Direct,CONFIRMED,2026-05-17,"May 24, 2026",2026-03-09 09:04:00,SAR,SAR 7155,0%,933.28,,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-232394,G-84186,SP01,VIL177,FLEX,OTA - Booking,CONFIRMED,Jan 29 2026,31/01/26,01-01-2026 11:11 AM,SAR,SAR 2957,576.74,SAR385.67,4,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-637753 , G-57840 ,SP01,175,FLEX,OTA - Booking,CONFIRMED,"May 07, 2026",2026-05-12,2026-04-26 18:07:00,SAR,"SAR 6,406.60",0%,SAR835.64,3,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-057452,G-84550,SP-01,DLX219,FLEX,Expedia,cnf,2026-04-22,Apr 29 2026,2026/04/09 02:27,SAR,16773.26,0.00,"SAR 2,187.82",3,four,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-793984,G-88707,SP01,90,ADV,Direct,HOLD,Jan 22 2026,Jan 26 2026,2026-01-11 18:59:00,SAR,"9,824.82",0%,"SAR 1,281.50",2,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-995029,g-88792,SP01, DLX-41 ,FLEX,Expedia,CONFIRMED,31/03/26,01/04/26,2026/03/03 16:35,sar,1274.37,0.00,sar166.22,3,2,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-906175,g-05775,SP01,DLX152,FLEX,OTA - Booking,CONFIRMED,Mar 22 2026,Mar 28 2026,2026-01-19T04:53:00Z,SAR,"SAR 10,678.79",0.00,SAR1392.89,2,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-615991,g-23081,SP01, STE-36 ,FLEX,OTA - Booking,CONFIRMED,2026-06-18,Jun 22 2026,2026-03-29T15:26:00Z,SAR,2439.74,0%,SAR 318.23,3,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK801514, G-08825 ,soudah-01,81,ADV,Direct,CANCELLED,2026-03-06,Mar 13 2026,2026-02-11 12:44:00,SAR,"10,449.25",624.93,SAR1362.95,1,two,,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-160594, G-39005 ,SOUDAH_1,STE-69, flex ,Direct,CONFIRMED,2026-03-29,2026-04-03,2026-03-01 16:22:00,SAR,SAR 5773,0.00,SAR 753,2,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-017960,G70338,SP01,212,FLEX2026,Direct,CONFIRMED,18/02/26,"February 24, 2026",17-02-2026 03:47 PM,SR,SR5446.41,0%,710.40,1,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-152303,G61474,SP01,DLX25,ADV,Expedia,CONFIRMED,Mar 27 2026,"April 01, 2026",2026/01/12 06:11,S.A.R,"S.A.R 10,529.15",0.00,"1,373.37",1,1,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-425223,G-44823,soudah-01,64,ADV,booking.com,CONFIRMED,22-02-2026,"February 28, 2026",05-02-2026 07:50 PM,S.A.R,"14,401.44",0%,"S.A.R 1,878.45",4,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-068241, G-64447 ,SP01,STE218,FLEX,booking.com,CONFIRMED,07/06/26,13/06/26,2026-03-12 20:29:00,SR,SR13894.90,0.00,"1,812.38",2,1,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-571052,g-16503,SP01,59,FLEX,Direct,CONFIRMED,05-07-2026,2026-07-11,2026-04-09T00:41:00Z,SAR,4068.83,0.00,SAR 530.72,1,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-990548 ,G03933,SP-01,DLX-168,FLEX,booking.com,CONFIRMED,08-05-2026,09/05/26,2026-03-07 04:33:00,SAR,830.76,137.63,VAT: SAR 108,3,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-902732,,SP01,142,FLEX,OTA - Booking,CONFIRMED,"April 04, 2026",Apr 05 2026,18-01-2026 12:59 AM +0530,SAR,830.84,20%,SAR108.37,3,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-422382 ,g-18442,SP01,217,FLEX,Direct,CONFIRMED,Apr 13 2026,19/04/26,10-04-2026 09:12 PM,SAR,SAR 6978,0%,VAT: 910.13,1,2,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-526267,G-50654,SP01,44,FLEX2026,OTA - Booking,CONFIRMED,22/02/26,01/03/26,2026-01-07 13:25:00,sar,SAR 13150,1388.95,SAR 1715,1,0,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-853027,g-81217,SP01,186,ADV,Direct,CONFIRMED,2026-05-15,May 18 2026,2026-03-05T12:38:00Z,SR,"VAT: SR 1,752.34",0%,SR228.57,4,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-966419 ,G06048,SP01, DLX-108 ,FLEX,Direct,CONFIRMED,Feb 25 2026,Mar 02 2026,2026-02-03 12:22:00 +0000,SR,SR2793.65,0.00,SAR 364,4,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-476911,g-15440,SP01,66,ADV,Direct,CONFIRMED,08/04/26,Apr 10 2026,2026/02/12 10:50,SAR,"SAR 3,171.58",11%,SAR 413.68,2,1,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-736172,G-83922,SP01,DLX-190,FLEX,Direct,CONFIRMED,2026-06-18,Jun 23 2026,2026/03/31 23:04,SAR,SAR 7131,1027.77,SAR 930,2,3,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-655580,g-68869,SP-01, STE-2 ,FLEX2026,Direct,CANCELLED,29-06-2026,Jul 05 2026,2026-04-24T07:52:00Z,sar,SAR 5142,0%,670.64,2,2,Extra pillows,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-689849,G-66227,SP-01,102,FLEX2026,Direct,CONFIRMED,"March 31, 2026",03-04-2026,2026/02/26 17:58,SR,"SR 6,956.13",0%,SR 907.32,2,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-530222,g-54292,SP-01,111, flex ,Direct,CONFIRMED,15-05-2026,"May 18, 2026",2026-04-13 15:04:00,sar,SAR 1748,0%,228.06,4,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-348428 ,g-31687,soudah-01,DLX100,FLEX,Corporate,CONFIRMED,Apr 01 2026,Apr 03 2026,06-01-2026 09:40 PM,SAR,"1,731.80",0.00,225.89,1,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-757299,,SP01,STE-27,FLEX,Direct,CONFIRMED,May 24 2026,2026-05-30,2026/03/16 00:47,SAR,"8,830.33",0.00,"VAT: SAR 1,151.78",2,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-820670, G-34920 ,SP01,113,FLEX,OTA - Booking,CONFIRMED,"March 20, 2026",27/03/26,2026-02-28T05:20:00Z,SR,SAR 7180,0.00,936.49,3,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-755966 ,g-95580,SOUDAH_1,DLX-123,ADV,Travel Agent,CONFIRMED,08/05/26,10/05/26,2026-03-08T14:52:00Z,SAR,2175.48,0.00,SAR 283.76,3,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-716608,g-55208,SP01,DLX14,FLEX,Direct,CONFIRMED,04/06/26,"June 07, 2026",2026-05-01T09:44:00Z,SAR,SAR 3943,297.10,SAR 514.25,2,2,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK808064,G-72572,SP01,108,FLEX2026,OTA - Booking,CANCELLED,Jun 28 2026,2026-06-29,2026-04-24T02:23:00Z,SAR,"SAR 1,823.70",0.00,237.87,1,0,High floor,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-597753,G51994,SOUDAH_1,DLX34,FLEX,Direct,CONFIRMED,2026-03-21,"March 26, 2026",2026-02-22T21:18:00Z,SAR,SAR6940.22,0.00,SAR 905.25,1,four,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-678242,g-75627,SP01,168,FLEX2026,Direct,CONFIRMED,17/05/26,May 18 2026,2026-02-16 08:22:00,sar,SAR 960,0.00,sar 125.21,3,2, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-691669,G-56913,SP01,6,ADV,Travel Agent,CONFIRMED,24/04/26,2026-05-01,24-03-2026 03:15 PM,SAR,SAR 6799,0%,SAR 886.83,3,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-202426,g-19200,SP01,143,FLEX,OTA - Booking,CONFIRMED,19/04/26,2026-04-23,2026-03-26T23:35:00Z,SAR,"VAT: 3,621.22",0%,472.33,one,2, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-747008,G-75577,SP01,25,ADV,Direct,CONFIRMED,12/04/26,2026-04-16,2026-02-17 16:11:00,SAR,SAR 6861,0%,SAR 895,1,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-606130,NULL,SP01, DLX-66 , flex ,OTA - Booking,CANCEL,12-04-2026,2026-04-15,2026-03-05 13:15:00,SAR,SAR4941.21,0%,SAR 645,1,3,Extra pillows,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-830370,G-33699,SP01,39,FLEX,Direct,CONFIRMED,"April 11, 2026",15-04-2026,2026/02/03 19:59,SR,"3,787.45",0.00,SAR 494,1,2,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-167933,g-67150,SP01, DLX-167 ,FLEX,Direct,CONFIRMED,27/04/26,"May 02, 2026",2026/03/10 20:23,sar,SAR 9289,0.00,"1,211.58",3,three,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-155749, G-28991 ,SP01,STE153,FLEX,Expedia,CONFIRMED,15-06-2026,Jun 22 2026,17-03-2026 04:03 PM GMT,SAR,SAR9991.40,0%,SAR1303.23,1,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-793145 ,G85444,SP-01,DLX214,ADV,OTA - Booking,HOLD,2026-02-10,"February 15, 2026",2026/01/20 21:55,SAR,SAR8896.99,0%,"SAR 1,160.48",4,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-735437 ,G-23169,SP01,154,FLEX,Direct,CONFIRMED,"April 29, 2026","May 05, 2026",2026-04-02 01:33:00,SAR,SAR9039.23,0.00,"VAT: 1,179.03",2,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-959338 ,g-82056,SP01,91,ADV,Direct,CONFIRMED,2026-05-30,05/06/26,2026-03-16T21:46:00Z,SAR,SAR9714.49,1073.46,SAR 1267,3,NA,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-133363,G-49276,SP01,DLX-19,FLEX,Direct,CONFIRMED,"March 20, 2026","March 24, 2026",2026/01/07 15:41,SAR,6755.28,0.00,SAR 881.12,1,NULL,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-452681,g-66791,SP01, STE-173 , flex ,OTA - Booking,HOLD,13-03-2026,Mar 18 2026,2026-02-19 16:31:00,SAR,7930.82,0.00,SAR 1034,1,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-982276 ,G-60366,SP01,24,FLEX2026,Expedia,CONFIRMED,"May 10, 2026",May 14 2026,2026-03-20 08:52:00,SAR,SAR 7458,0.00,SAR972.74,4,2,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-778352,G89906,soudah-01,32,FLEX,Direct,CONFIRMED,"March 18, 2026",19/03/26,2026-01-13T08:45:00Z,SAR,"2,406.83",0%,313.93,3,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK468008,G-17002,SP-01,VIL220, flex ,Direct,CONFIRMED,May 26 2026,"June 01, 2026",2026-04-26 11:03:00,SAR,"SAR 11,996.81",0.00,VAT: SAR1564.80,1,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-879952,g-75856,SOUDAH_1, STE-47 ,FLEX,Expedia,CONFIRMED,2026-06-15,18/06/26,2026-03-26 00:27:00,SAR,"4,861.81",0.00,634.15,2,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-727388 ,g-66227,SP-01,DLX-70,FLEX,Direct,CONFIRMED,Feb 04 2026,08-02-2026,2026-01-02 11:03:00 GMT,SAR,SAR4429.58,0%,SAR577.77,4,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-444729 ,g-07046,soudah-01,DLX-100,ADV,OTA - Booking,CONFIRMED,"April 26, 2026",27-04-2026,2026/03/01 11:49,sar,sar2050.80,0.00,sar267.50,1,2,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-688331,g-60999,SP-01,DLX14,FLEX,Direct,CONFIRMED,Jun 25 2026,02-07-2026,2026-04-03 16:31:00,SAR,SAR16949.90,0.00,"SAR 2,210.86",2,2, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-616627,,SOUDAH_1,VIL-72,FLEX,Direct,CONFIRMED,"May 10, 2026",12/05/26,2026/03/31 18:49,SAR,"SAR 2,639.77",0%,SAR344.32,1,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-787275 ,G-06411,SP01,19,ADV,Direct,CONFIRMED,May 05 2026,11/05/26,2026-04-13 10:23:00,SAR,SAR7976.86,,SAR 1040,1,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-832190 , G-01673 ,SP-01,DLX163,FLEX,Direct,CONFIRMED,"April 25, 2026",Apr 28 2026,24-02-2026 07:22 PM,SAR,6056.16,0.00,789.93,4,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-537534,G-26657,soudah-01, STE-15 ,ADV,Direct,CANCELLED,"April 02, 2026",Apr 09 2026,2026/03/11 06:24,SR,SAR 7981,9%,"1,041.01",4,0,Extra pillows,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-415457,G61773,SOUDAH_1,76,FLEX,Direct,CONFIRMED,2026-02-02,"February 06, 2026",29-01-2026 02:23 AM,sar,sar8230.09,17%,1073.49,2,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-606517,G-67533,SP01,STE-26,FLEX,Travel Agent,CONFIRMED,11/04/26,2026-04-15,14-02-2026 06:51 AM,SAR,"5,634.62",0%,VAT: SAR734.95,1,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-526411,g-85880,SP01,DLX-56,ADV,Direct,CONFIRMED,Mar 15 2026,22/03/26,14-02-2026 07:32 PM,SR,SR7923.69,0%,"SR 1,033.52",4,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-534496 ,G43182,soudah-01,DLX64,FLEX,Travel Agent,CONFIRMED,2026-05-04,"May 05, 2026",13-02-2026 03:29 PM,SAR,"1,999.21",0.00,SAR260.77,NULL,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
