payment_id,booking_id,paid_at_raw,payment_method,payment_status,amount_raw,fee_raw,refund_amount_raw,gateway_ref,notes,source_file,ingested_at
 PAY-054604 ,BK-794463,2026-01-05T20:43:00Z,VISA,SUCCESS,"SAR 1,978.42",SAR 9.40,0,STRIPE_J02O7YYQBC9C,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-280705,bk-826813,2026-03-06 16:06:00,VISA,PENDING,SAR 477.28,5.2%,,STRIPE_DSSL4TFVEXYL,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-904874,bk-826813,2026/03/06 16:23,VISA,SUCCESS,1741.12,2.9%,,STRIPE_7MICL92BC9E9,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-261784, BK032592 ,2026-05-04T14:02:00Z,MASTERCARD,SUCCESS,sar357.19,6.7%,0,STRIPE_7HNOEQJMJRWF,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-800256, BK-906175 ,2026/04/20 03:07,Card,SUCCESS,SAR 260,7.32,0,STRIPE_W1S0BVQBX24C,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-691927,BK-906175,2026/04/20 03:24,cash,SUCCESS,SAR741.68,12.20,0.00,STRIPE_7NG48VLGK93X,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-263343,BK124509,2026-01-01T14:43:00Z,MASTERCARD,SUCCESS,sar1409.25,20.51,NULL,STRIPE_AVFFU2IPYUY8,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-450366 , BK124509 ,2026/01/01 15:00,VISA,PENDING,SAR 1276,SAR 20.05,0,STRIPE_ZXQTG5RDDNGC,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-010728,bk-546454,03-01-2026 03:18 AM +0530,cash,SUCCESS,SR431.13,6.28,SAR 284,STRIPE_LHKX15H0QLS7,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-092896, bk-238964 ,06-01-2026 05:40 AM,MASTERCARD,SUCCESS,2429.79,SAR 51.79,,NULL,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-532454, bk-238964 ,2026/01/06 05:57,VISA,SUCCESS,"2,030.70",SAR 40.23,,STRIPE_KCAV25SBN5YW,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-255701,bk-062710,2026-05-16T15:56:00Z,VISA,SUCCESS,"SAR 1,360.82",SAR 25.60,0,STRIPE_BDZLC22KG9J5,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY486740,bk-062710,2026/05/16 16:13,Apple Pay,SUCCESS,SR934.79,0.9%,,STRIPE_FEQ9VQYGNPRP,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-206231,BK314008,2026/04/09 02:40,Card,SUCCESS,SAR 720,SAR 29.15,0.00,STRIPE_CTYRZSOI82KB,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-716878,BK368146,27-03-2026 03:07 PM,cash,SUCCESS,"SAR 2,369.58",SAR 24.27,0.00,NULL,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-912709, BK-224083 ,13-02-2026 07:23 AM GMT,MASTERCARD,SUCCESS,SAR 1600,19.99,NULL,STRIPE_DCTXXF05VGDP,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-061755, BK-224083 ,2026/02/13 07:40,visa card,SUCCESS,SAR 975.54,24.40,0,STRIPE_CUUJ6PUHERKK,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-783982, BK-849572 ,2026/03/06 20:15,visa card,SUCCESS,"1,321.99",14.87,0.00,STRIPE_MKK4RE9M54AQ,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-576850,BK-054602,03-03-2026 03:11 AM,Apple Pay,SUCCESS,"1,804.38",9.18,0.00,STRIPE_7HW0Y60HDR5G,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-026093, BK865289 ,12-04-2026 06:30 PM,VISA,S,2319.09,5.79,0.00,STRIPE_XGLNXNWQ0OAA,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-549659, bk-998726 ,2026/04/29 15:44,AMEX,FAILED,SAR355.01,7.3%,,STRIPE_WM9KEENATFTN,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-266849,bk-998726,2026/04/29 16:01,VISA,SUCCESS,2110.64,14.26,0.00,STRIPE_W0OZZK8Q34JS,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-810101,BK-695874,08-05-2026 10:16 AM,MASTERCARD,SUCCESS,"1,723.59",SAR 24.47,0,STRIPE_VNA5VOPYH7AJ,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY108944,  BK-755966  ,2026-05-08 14:03:00 +0530,cash,SUCCESS,SAR903.60,2.8%,0,STRIPE_L67VDJ2D7SOI,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-490144, BK-128165 ,2026/03/05 14:29 GMT,VISA,SUCCESS,SAR 1047,7.79,,STRIPE_JBNV9T0A2QT7,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-185653,bk-041387,01-05-2026 07:11 AM,AMEX,SUCCESS,943.60,SAR 26.47,98.28,STRIPE_1FID64QWR1CB,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-038195,BK-326338,2026-03-31T03:25:00Z,VISA,SUCCESS,SAR 1254,2.2%,0,STRIPE_9VO5JHMHFJSM,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY192984,BK-757829,2026-05-10 00:13:00,Apple Pay,SUCCESS,SAR 724.78,2.3%,,STRIPE_7KI5444EWKUN,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY274293,  BK-327694  ,2026-04-27 18:19:00 +0000,VISA,SUCCESS,sar440.71,6.6%,348.98,STRIPE_1FR6A3PDFC4A,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-531431,BK-174323,2026/04/24 17:27,visa card,SUCCESS,"1,595.42",40.17,,STRIPE_MKME7XM4EFLG,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-361962 ,BK-922614,2026/04/13 02:48,VISA,SUCCESS,"1,152.83",27.58,,STRIPE_BI6YRSYLNRV1,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-489000,BK-067601,2026/02/14 15:40,Apple Pay,SUCCESS,SAR 1791,2.2%,0,STRIPE_QRNFZTHKZLPP,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY199794,BK-067601,2026/02/14 15:57,VISA,SUCCESS,SAR 840,SAR 23.19,0.00,STRIPE_5YNQ6MRQME9F,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-382159,bk-163988,2026-04-27T17:56:00Z,cash,SUCCESS,SAR 975,19.41,0,STRIPE_AWBSUWLDTD5H,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-743591,  BK-427995  ,2026-03-12 00:05:00,Apple Pay,SUCCESS,SAR 1823,SAR 38.88,0.00,STRIPE_N8Z063NJNRC2,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-698580,  BK-427995  ,2026/03/12 00:22,MASTERCARD,SUCCESS,1398.76,2.9%,0,STRIPE_7EVURLHOXJQN,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY800230,bk-780717,2026-01-22 07:13:00,MASTERCARD,SUCCESS,"1,711.40",SAR 26.80,,STRIPE_Q7O0PX9NUNYH,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-939777,bk-619242,2026-03-13 21:45:00 +0530,visa card,SUCCESS,2302.91,SAR 5.46,0.00,STRIPE_3XK1ORRMY40Q,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-963500,bk-206855,01-02-2026 08:17 AM,Card,SUCCESS,SAR766.58,28.73,0,STRIPE_T8HD1XZPSLL8,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-916863, bk-206855 ,2026/02/01 08:34,visa card,SUCCESS,"2,396.94",15.76,,NA,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-418337, BK-236592 ,2026-03-19 18:24:00 GMT,MASTERCARD,SUCCESS,1122.43,2.5%,0.00,STRIPE_5YCWYU2LUH0P,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-193356,BK-184637,31-01-2026 07:51 PM,MASTERCARD,S,SAR1650.51,SAR 20.06,0.00,STRIPE_43VTIPDZICNP,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-656655 , BK-274621 ,01-02-2026 12:38 AM,MASTERCARD,SUCCESS,1934.53,SAR 28.99,0.00,STRIPE_C66BYLRFIK2F,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-539108 ,  BK-274621  ,01-02-2026 12:55 AM,VISA,S,SAR1261.67,SAR 29.91,0,STRIPE_XNKC63SZNLIU,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-346296, BK-033979 ,2026/05/03 01:01,VISA,SUCCESS,1369.27,1.8%,0,STRIPE_OSAL71V4M51R,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-722117 , BK-033979 ,2026-05-03T01:18:00Z,VISA,SUCCESS,"2,070.83",25.53,,STRIPE_ZUMAVS5DT92O,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-559960,bk-225717,2026-03-04 10:49:00,Card,SUCCESS,"SAR 2,092.72",62.78,0,STRIPE_LJJTH7SJN2PB,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY196775, BK-827964 ,2026-04-07 08:35:00,Card,SUCCESS,VAT: SAR 1618,36.37,0.00,STRIPE_J0MRQV70WI5R,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-212389,BK-875136,2026-04-01 12:05:00,Apple Pay,SUCCESS,sar1992.98,26.92,,STRIPE_JNE4IRS81KJL,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-149301,bk-591073,2026-03-13 07:42:00,VISA,SUCCESS,SAR 591.13,1.1%,,NULL,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-574230,bk-591073,2026-03-13T07:59:00Z,MASTERCARD,FAILED,SAR80.91,21.4%,,STRIPE_RNPQ6KKZKRI1,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-220140,BK064616,28-01-2026 12:51 AM,VISA,SUCCESS,373.84,SAR 4.64,0,STRIPE_E67EWLHB5TK4,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-549736, BK-243546 ,2026/03/29 12:43,VISA,FAILED,SAR431.33,SAR 17.13,0,STRIPE_7F2VGSBJ8F6D,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-338839, BK193115 ,2026-05-10 17:26:00,AMEX,SUCCESS,2266.61,2.8%,0.00,STRIPE_2HGD6AS7KPBL,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY537195, BK-682042 ,17-05-2026 08:48 AM,MASTERCARD,PENDING,"VAT: SAR 1,315.84",31.13,0,STRIPE_I6X3B279TH68,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-660267, BK-682042 ,2026-05-17T09:05:00Z,Card,SUCCESS,2378.21,SAR 16.84,,STRIPE_362D3TAIHM6Q,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-986500,BK869289,2026-01-07 14:18:00,cash,SUCCESS,1797.56,25.46,0,STRIPE_DZ0F30Q4V6AX,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-862740,BK869289,2026-01-07 14:35:00 GMT,Apple Pay,SUCCESS,SAR 2390,51.35,,STRIPE_K0HI9Y9L9PWU,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-553426,BK-632652,2026/03/30 22:59 +0530,MASTERCARD,SUCCESS,"SAR 1,866.12",SAR 32.19,,,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-488779, BK-643742 ,2026/04/14 02:52,cash,SUCCESS,312.17,2.0%,0.00,STRIPE_M8HQNXCGC5E2,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-681636, BK-838424 ,2026/04/28 04:23,VISA,FAILED,73.85,SAR 15.10,,STRIPE_HUPCYU58GC9K,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-781178,BK326573,2026/02/01 01:52 GMT,VISA,SUCCESS,2449.84,2.3%,,STRIPE_1W84NYQ2WZPE,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-376967,BK-041778,2026-01-23 07:35:00,VISA,PENDING,SAR 967,19.43,,STRIPE_H9UC49UD3BDT,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-995321,BK-143358,2026-01-09 10:46:00,cash,PENDING,VAT: SAR1331.85,13.79,,STRIPE_YZI84OXETFBG,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY761695, BK206677 ,2026-03-25 19:15:00,VISA,SUCCESS,688.99,18.17,0,STRIPE_R4E69W1U7ZFH,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-228248 , BK-632652 ,2026/03/17 07:57,VISA,SUCCESS,1887.39,SAR 8.38,0,STRIPE_LNM7UBMXZZQV,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-182794,BK-313314,2026-01-20T16:26:00Z,cash,SUCCESS,1432.05,30.96,0.00,,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-489804, BK-589084 ,2026/04/13 08:17,cash,SUCCESS,SAR 2284,2.1%,0.00,STRIPE_YMI88FH8T9HR,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-580744,BK-942525,2026-04-11T20:13:00Z,Card,SUCCESS,"SAR 2,091.42",1.6%,0,STRIPE_W9SCM6LFGL88,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY442683,BK-803922,2026/01/23 21:38,MASTERCARD,SUCCESS,853.86,2.4%,0.00,STRIPE_0OTK6P2PYPLL,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-603963,BK-803922,2026-01-23T21:55:00Z,MASTERCARD,SUCCESS,VAT: 979.62,SAR 12.32,,STRIPE_JDXDRLELIPBA,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-011460 ,BK-427051,2026-02-01 07:10:00,visa card,SUCCESS,"1,042.18",SAR 26.99,,STRIPE_ZA1SU0ST9XJZ,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-701852,bk-586829,2026/04/29 14:13,VISA,SUCCESS,"1,984.86",SAR 39.06,0,STRIPE_GYHC08L8VMIA,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY810483, BK-801997 ,2026-03-30T16:35:00Z,MASTERCARD,FAILED,VAT: SAR367.52,28.03,0,STRIPE_FB26DZPRVR2P,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY831744,BK626225,17-02-2026 07:44 PM,MASTERCARD,S,"SAR 1,789.06",2.3%,,STRIPE_RVOLUIB4US19,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-995236, BK-020909 ,2026-03-15 20:25:00,MASTERCARD,SUCCESS,580.94,2.0%,0.00,STRIPE_6QI5HPIC7R70,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-188452,bk-820033,2026-01-08T17:24:00Z,AMEX,SUCCESS,"1,033.45",2.9%,0.00,STRIPE_MZPV3NCZQ8E4,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY491110, bk-655729 ,2026-01-10T06:37:00Z,cash,S,309.47,SAR 6.29,0.00,STRIPE_4F6HBM1X8GJU,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-361014,BK-407509,2026/02/05 01:09 +0000,MASTERCARD,SUCCESS,357.42,7.8%,0.00,STRIPE_CYA9SWXB4BAP,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-294139,BK-352545,17-05-2026 11:11 AM,MASTERCARD,SUCCESS,SAR 989.28,SAR 11.11,0,STRIPE_IAM6PQFOIU1V,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY316457, BK-590131 ,2026-01-14 22:19:00,Apple Pay,SUCCESS,2238.77,10.87,,STRIPE_RR4FSIDNXFEY,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-889425,BK-590131,2026-01-14T22:36:00Z,VISA,SUCCESS,SAR 691,1.9%,,STRIPE_G2NMZMWF2WZC,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-065761,BK111775,2026/01/27 11:53,Apple Pay,SUCCESS,"SR 2,309.71",50.58,0.00,STRIPE_UOKZDV2TVKWK,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-618151, BK-819628 ,24-03-2026 02:30 AM,visa card,SUCCESS,SAR 1291,1.6%,0.00,STRIPE_JHYKTFHP0E33,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-090822,bk-715154,03-05-2026 01:09 AM,VISA,SUCCESS,SAR 1401,24.89,,STRIPE_H2T5XFWLO6NV,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-051745,BK-907641,2026/04/22 19:00,VISA,SUCCESS,SAR896.63,1.6%,,STRIPE_K62TTPMSFSIR,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY952244,BK-907641,22-04-2026 07:17 PM,VISA,SUCCESS,VAT: 1253.77,18.69,0.00,NULL,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-157166,bk-383173,21-04-2026 03:27 AM,Apple Pay,FAILED,196.32,13.9%,0.00,STRIPE_KIV0UCVH1XU0,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-562423,bk-958142,2026-05-17T09:17:00Z,Card,SUCCESS,"2,105.91",30.10,0.00,STRIPE_NLZIM9T7EARA,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-852994,BK976878,2026-04-15T14:19:00Z,MASTERCARD,S,1012.40,2.4%,0,STRIPE_7P3J7FSCN35C,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-932265,BK976878,15-04-2026 02:36 PM,VISA,SUCCESS,934.86,SAR 13.92,0,STRIPE_ZQSEL1TT1SEN,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-179488 ,bk-727194,06-04-2026 04:28 AM,VISA,S,SAR 1507,SAR 24.14,,STRIPE_RFTEOHXCQ8JR,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-562656,bk-727194,2026-04-06T04:45:00Z,VISA,SUCCESS,"VAT: 1,230.89",2.3%,0,,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-717127, BK-439170 ,2026-04-27T05:50:00Z,VISA,SUCCESS,"sar 1,143.18",14.10,,STRIPE_XJ48BLSLSYM7,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-528541,  BK-805613  ,2026/04/13 06:10,VISA,SUCCESS,S.A.R2198.08,2.2%,0.00,,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-226931,bk-598798,23-01-2026 04:26 PM,AMEX,FAILED,372.54,SAR 19.30,0.00,STRIPE_MHOTBRA75AK3,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-301246,BK-487155,26-03-2026 06:00 PM +0530,VISA,SUCCESS,SAR 731,SAR 18.36,0.00,STRIPE_EXC1S28OW898,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-144344 ,BK-315818,2026-03-28T16:56:00Z,cash,FAILED,182.22,2.8%,,STRIPE_0W3XBYL50U56,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-319457 , BK-702413 ,2026-04-28T04:03:00Z,visa card,SUCCESS,SAR328.43,SAR 25.46,,STRIPE_1P7A3S9HHJO8,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY429383,  BK-702413  ,28-04-2026 04:20 AM,MASTERCARD,SUCCESS,"2,149.36",SAR 41.71,0.00,STRIPE_MGD6J4HY2RKG,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-141776, BK592656 ,2026-03-01 01:35:00,cash,SUCCESS,"sar 1,389.52",1.3%,0.00,STRIPE_44S5CIW5N470,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-825583,BK-392583,2026/02/18 07:37,Card,SUCCESS,1465.01,2.5%,,STRIPE_A5V6KQOSKBRC,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-526216,bk-753219,07-03-2026 02:50 AM,Apple Pay,SUCCESS,SAR2077.03,SAR 10.27,0,STRIPE_XIBMJYRMFXSA,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-764922,BK-671329,13-01-2026 11:48 PM,MASTERCARD,SUCCESS,"1,323.46",2.0%,0,STRIPE_E2ELWI8RXVG7,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-428491, bk-839947 ,2026-02-22T20:58:00Z,Card,SUCCESS,"S.A.R 1,889.60",1.3%,0,STRIPE_C3PC1Z3PP0YE,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-814864,bk-543355,2026/04/10 03:56,VISA,SUCCESS,SAR1220.77,SAR 18.39,,STRIPE_ZV4R22JSZRJG,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-842916,  BK-575565  ,2026/03/10 17:27,cash,S,SR2472.27,SAR 28.55,0.00,STRIPE_SER9FYCRY9FY,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-729154, BK-575565 ,2026/03/10 17:44,MASTERCARD,PENDING,SAR 619,2.3%,,STRIPE_HH8SN82YOJ0G,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY789113,bk-728717,2026-04-25T04:18:00Z,VISA,SUCCESS,216.35,2.1%,,STRIPE_Z7FKOAHHXBH3,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-446524,bk-235397,2026-03-13T16:42:00Z,visa card,SUCCESS,773.91,2.3%,,,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY211362, bk-416497 ,2026-05-19T05:37:00Z,VISA,SUCCESS,SR741.84,11.57,,STRIPE_PCRGOCII1XSY,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-631692, BK-224083 ,2026/02/01 06:51,cash,SUCCESS,SR 908.29,20.55,,NULL,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY033234,bk-868523,2026-01-04 18:44:00,Apple Pay,SUCCESS,"2,317.98",SAR 53.08,"SAR 1,303.86",STRIPE_HJRLPLJPQGVP,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-689109,BK-832506,2026/01/13 06:33,VISA,FAILED,338.66,13.63,0,STRIPE_7CMKWVX91ALV,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-474485,BK-832506,2026/01/13 06:50 +0530,visa card,PENDING,743.27,26.34,0,STRIPE_5AD0P6DTB9AE,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-588492,bk-636129,2026-04-23T11:47:00Z,MASTERCARD,SUCCESS,SR1675.91,2.0%,,STRIPE_KAOOW4CUL7UG,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-465553 ,bk-636129,23-04-2026 12:04 PM,visa card,SUCCESS,435.68,SAR 21.69,0,STRIPE_3EMUAL7QEUD4,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-521361, BK-472853 ,15-05-2026 06:25 PM,visa card,PENDING,"1,443.62",SAR 12.71,0,STRIPE_Y3U7UHKP355P,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-228043 , BK-500536 ,16-02-2026 11:12 AM,VISA,SUCCESS,1468.58,SAR 8.45,,STRIPE_86O23N9KB2ZR,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY791606, BK-500536 ,16-02-2026 11:29 AM,VISA,SUCCESS,1059.61,SAR 14.54,0.00,STRIPE_C93OAWQYYFVB,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-456172,BK733278,2026-02-02 09:55:00 GMT,MASTERCARD,SUCCESS,S.A.R1340.38,SAR 18.06,,STRIPE_TU6KVK1D2UG2,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-709266, BK-259023 ,18-05-2026 11:29 PM,cash,FAILED,114.26,SAR 29.34,0,STRIPE_COQ0OMPJZ4BP,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-664917 ,bk-554374,2026-05-02T22:28:00Z,AMEX,SUCCESS,SAR 688,6.60,0,STRIPE_E8GEVTYB19SD,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-136897,bk-554374,2026/05/02 22:45,cash,SUCCESS,"1,043.20",SAR 29.42,0,STRIPE_WASHK41Y0PHD,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-915772,BK266367,26-04-2026 07:12 PM,Card,SUCCESS,"S.A.R 1,738.03",9.26,0,,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-610947,BK-884785,18-01-2026 02:25 AM +0000,MASTERCARD,SUCCESS,"SR 1,573.32",27.03,0.00,NA,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-747718 ,BK-884785,18-01-2026 02:42 AM,Apple Pay,S,1353.62,38.28,,STRIPE_PTA3ZUPAIB6E,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-826521,bk-978968,17-05-2026 09:21 PM,Card,FAILED,SAR 108,12.7%,0.00,STRIPE_3CBD35XK91OR,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-314696 , BK-183870 ,29-01-2026 02:17 AM,MASTERCARD,FAILED,466.37,SAR 11.14,0.00,STRIPE_LTZGU0640FOG,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-135254, bk-855698 ,2026-01-20 19:39:00,visa card,SUCCESS,742.48,1.3%,0,,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-632333 , BK-994518 ,2026-02-20T13:19:00Z,VISA,SUCCESS,SAR2249.51,SAR 56.20,0.00,STRIPE_8NUZEU7SRTAE,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY533805,BK-994518,20-02-2026 01:36 PM,visa card,FAILED,225.04,14.2%,SAR 163,STRIPE_49JK70NQOGGW,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-064968 ,bk-486244,2026-03-22T23:40:00Z,VISA,PENDING,SAR 1851,16.26,,STRIPE_EXW7YYKG6Y81,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-860931, BK-329596 ,2026/05/16 14:00,Card,SUCCESS,695.76,2.6%,0.00,STRIPE_V5CKD2FCXZD3,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY921326,BK-329596,2026-05-16 14:17:00,MASTERCARD,SUCCESS,2313.42,1.0%,0,STRIPE_K11XVOS0AXK0,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-370893, BK-446854 ,26-03-2026 09:35 AM,VISA,SUCCESS,"1,299.56",SAR 26.44,,STRIPE_41FG34YDJHQK,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY191271, BK-119604 ,2026/02/10 03:18,Card,FAILED,406.64,SAR 28.87,0,STRIPE_JGSFV5VKSN4Q,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY761301,bk-893181,2026-01-02T16:07:00Z,MASTERCARD,SUCCESS,478.92,20.52,,STRIPE_ZJ3WTKD49SEF,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-135239,bk-918128,2026-04-06T12:57:00Z,visa card,SUCCESS,"SAR 2,258.03",18.56,0.00,STRIPE_3E01T06F43XP,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
